Date,Open,High,Low,Close,Volume,Adj Close,EMA5,EMA10,EMA20,EMA60,EMA120
9/26/06,405.5,407.68,401.77,406.87,5289400,406.87,403.696,405.741,393.5535,391.2761667,393.6573333
9/25/06,405.58,409.45,402.5,403.98,5737300,403.98,403.084,404.244,392.2575,391.4838333,393.6666667
9/22/06,404.98,407.45,401.36,403.78,4649600,403.78,405.226,402.255,390.7215,391.7143333,393.6696667
9/21/06,400.3,408.45,399.86,406.85,10692100,406.85,406.446,399.662,389.219,391.7531667,393.5523333
9/20/06,407.1,407.39,394.62,397,9147800,397,405.872,396.826,387.548,391.6776667,393.4119167
9/19/06,415.46,415.49,392.74,403.81,14292900,403.81,407.786,395.14,386.6125,391.798,393.3405833
9/18/06,410,418.69,409.47,414.69,7106700,414.69,405.404,393.195,385.287,391.8155,393.267
9/15/06,407.48,410.05,406.74,409.88,7838200,409.88,399.284,389.586,383.7205,391.5698333,392.9545833
9/14/06,404.3,406.28,401.93,403.98,5366100,403.98,392.878,386.451,382.5165,391.4406667,392.6196667
9/13/06,395.15,406.76,395.1,406.57,9768200,406.57,387.78,384.128,381.7035,391.1605,392.3015
9/12/06,385,392.73,384.88,391.9,5442200,391.9,382.494,381.366,380.4235,390.8533333,391.7625
9/11/06,378.26,384.69,377.77,384.09,4529200,384.09,380.986,380.271,379.3,390.8333333,391.3318333
9/8/06,376.72,380.79,376.72,377.85,3083400,377.85,379.888,379.188,378.5205,390.9485,390.96375
9/7/06,379.39,381.75,377.4,378.49,3842000,378.49,380.024,378.776,378.338,391.0575,390.7165833
9/6/06,382.1,383.19,379.66,380.14,3724100,380.14,380.476,378.27,378.2605,391.1913333,390.3940833
9/5/06,379.87,385.4,377.44,384.36,4074300,384.36,380.238,378.085,378.3035,391.2146667,390.0493333
9/1/06,380.99,381.28,377.19,378.6,2672900,378.6,379.556,377.379,377.983,391.2515,389.7171667
8/31/06,381.49,382.15,378.2,378.53,2959900,378.53,378.488,377.855,377.7455,391.4965,389.4885
8/30/06,379.21,384.65,378.51,380.75,4044400,380.75,377.528,378.582,377.5885,391.6295,389.1429167
8/29/06,380.78,382.32,377.2,378.95,4460000,378.95,376.064,379.279,376.9125,391.7835,388.7825
8/28/06,375.61,380.95,375,380.95,4164000,380.95,375.932,379.481,376.7405,391.7083333,388.4829167
8/25/06,373.08,375.32,372.5,373.26,2466700,373.26,375.202,378.329,377.023,391.6831667,388.2573333
8/24/06,374.44,376.4,372.26,373.73,3482500,373.73,377.222,377.853,377.766,391.8391667,388.1839167
8/23/06,377.64,378.27,372.66,373.43,3642300,373.43,379.636,377.9,378.1995,391.8073333,388.137
8/22/06,377.73,379.26,374.84,378.29,4164100,378.29,382.494,378.251,378.803,391.7825,388.1765833
8/21/06,378.1,379,375.22,377.3,4023300,377.3,383.03,378.522,379.3565,391.8335,388.16125
8/18/06,386.31,387.09,380.75,383.36,4952200,383.36,381.456,378.587,380.0365,391.9283333,388.0570833
8/17/06,386.39,390,383.92,385.8,5080200,385.8,378.484,377.636,380.374,391.8931667,387.88425
8/16/06,383.48,388.45,382.12,387.72,5853200,387.72,376.164,376.595,380.44,391.7228333,387.9224167
8/15/06,374.11,381.67,372.6,380.97,6698200,380.97,374.008,374.546,381.004,391.4433333,387.8364167
8/14/06,371.5,375.13,368.67,369.43,4968300,369.43,374.014,374,382.108,391.2608333,387.81225
8/11/06,374.4,375.28,368,368.5,3766500,368.5,375.718,375.717,384.031,391.2868333,387.7794167
8/10/06,373.88,377.67,372.46,374.2,4261900,374.2,376.788,377.679,385.781,391.3868333,387.7635
8/9/06,382.8,384.68,376.36,376.94,4311000,376.94,377.026,378.499,387.5125,391.3385,387.7180833
8/8/06,382.82,384.5,379.09,381,5743200,381,375.084,379.355,389.528,391.3261667,387.63075
8/7/06,371.5,379.73,371.15,377.95,3946900,377.95,373.986,380.191,391.706,391.2116667,387.3089167
8/4/06,379.56,380.68,371.75,373.85,5095200,373.85,375.716,381.486,393.7185,391.3625,387.0203333
8/3/06,364.98,377.91,363.36,375.39,6327000,375.39,378.57,383.112,396.0485,391.848,386.78575
8/2/06,375.6,377.17,365.2,367.23,7097800,367.23,379.972,384.285,398.4385,392.4048333,386.67925
8/1/06,385.11,385.77,375.51,375.51,5463200,375.51,383.626,387.462,401.15,392.864,386.60875
7/31/06,388,389.17,383.31,386.6,4595300,386.6,386.396,390.216,403.5345,393.1771667,386.5551667
7/28/06,382,389.56,381.73,388.12,4083600,388.12,387.256,392.345,405.171,393.313,386.3995
7/27/06,387.37,387.49,377.95,382.4,5641100,382.4,387.654,393.883,406.6555,393.4138333,386.3743333
7/26/06,388.2,391.91,383,385.5,5531900,385.5,388.598,396.526,407.841,393.6205,386.36725
7/25/06,385.02,391.31,383.8,389.36,5761100,389.36,391.298,399.701,408.682,393.8438333,386.4550833
7/24/06,392.82,393.89,381.21,390.9,8086100,390.9,394.036,403.221,409.425,394.3201667,386.5585833
7/21/06,386.14,391.75,377.69,390.11,11754600,390.11,397.434,405.951,410.123,394.8056667,386.9065833
7/20/06,404.28,404.44,385.66,387.12,12538700,387.12,400.112,408.985,410.615,395.4033333,387.2125
7/19/06,395.01,401.14,394.66,399,8518500,399,404.454,412.592,411.3655,396.0706667,387.5989167
7/18/06,409.75,410.57,397.74,403.05,8536800,403.05,408.104,414.838,410.774,396.7623333,387.8928333
7/17/06,404.63,411,403.72,407.89,5811900,407.89,412.406,416.853,410.0285,397.3298333,388.1424167
7/14/06,410.33,411.49,398.61,403.5,7552100,403.5,414.468,417.997,409.169,397.4483333,388.43525
7/13/06,414,418.34,406.83,408.83,6924500,408.83,417.858,419.428,408.544,397.565,388.63525
7/12/06,422.09,422.74,416.73,417.25,4906700,417.25,420.73,419.156,407.322,397.4885,388.5571667
7/11/06,418.51,425.05,413.03,424.56,5971300,424.56,421.572,417.663,405.7855,397.3146667,388.7171667
7/10/06,423.44,425.23,416.38,418.2,4436400,418.2,421.3,415.629,403.6345,396.9413333,388.88675
7/7/06,426.05,427.89,415.88,420.45,6041900,420.45,421.526,414.295,402.053,396.7871667,389.2943333
7/6/06,423.38,425.38,421.98,423.19,3687100,423.19,420.998,412.245,400.6955,396.6073333,389.676
7/5/06,421.52,422.8,415.64,421.46,4985600,421.46,417.582,410.139,398.8615,396.4938333,390.013
7/3/06,420.04,423.77,419.45,423.2,2156700,423.2,413.754,406.71,397.288,396.2388333,390.4310833
6/30/06,415.6,419.33,412.33,419.33,6258000,419.33,409.958,403.204,394.85,396.0385,390.8190833
6/29/06,407.99,418.2,405.82,417.81,6658200,417.81,407.064,400.341,392.8555,395.8495,391.2155
6/28/06,404.01,406.48,401.13,406.11,3710500,406.11,403.492,397.66,391.096,395.625,391.61425
6/27/06,405.71,408,401.01,402.32,4107100,402.32,402.696,395.488,389.3815,395.3515,391.9903333
6/26/06,406.75,408.3,403.25,404.22,3551200,404.22,399.666,393.908,387.8625,395.1461667,392.348
6/23/06,402.76,409.75,400.74,404.86,5314800,404.86,396.45,391.64,386.719,394.8831667,392.6064167
6/22/06,401.58,406,388,399.95,5911900,399.95,393.618,389.811,385.6255,394.7185,392.68975
6/21/06,391.06,404,389.75,402.13,8744400,402.13,391.828,389.146,384.6905,394.3393333,392.8580833
6/20/06,388.03,391.87,386.51,387.17,4039900,387.17,388.28,387.584,383.363,393.7986667,393.06275
6/19/06,390.85,394.8,386.98,388.14,7633100,388.14,388.15,387.866,382.552,393.4425,393.375
6/16/06,389.1,390.93,388,390.7,5304600,390.7,386.83,386.496,381.646,392.6716667,393.7315833
6/15/06,386.62,392.25,383,391,6785700,391,386.004,385.37,380.6605,391.8303333,394.0760833
6/14/06,389.83,391.1,378.52,384.39,7772000,384.39,386.464,384.532,379.8355,390.979,394.3705
6/13/06,380.9,387,378.12,386.52,7659100,386.52,386.888,383.275,379.181,390.3756667,394.7484167
6/12/06,388.34,390.49,381,381.54,5019100,381.54,387.582,381.817,378.665,389.5968333,395.06575
6/9/06,392.19,395.43,385.35,386.57,6157500,386.57,386.162,381.798,378.2945,388.884,395.4708333
6/8/06,387.75,394.27,378.59,393.3,10359500,393.3,384.736,381.44,378.316,388.1828333,395.7706667
6/7/06,393.24,394.86,386.5,386.51,8911300,386.51,382.6,380.235,378.8,387.4805,395.9845
6/6/06,376.58,390,376.3,389.99,10259800,389.99,379.662,379.142,379.9145,386.6563333,396.2426667
6/5/06,376.18,381.45,374.15,374.44,5558500,374.44,376.052,377.238,380.154,385.7815,396.4311667
6/2/06,386.84,387.08,377.45,379.44,6386400,379.44,377.434,376.796,381.147,385.2575,396.7208333
6/1/06,373.54,382.99,371.6,382.62,6278000,382.62,378.144,375.951,381.9125,384.8315,396.9809167
5/31/06,373.8,378.25,366.78,371.82,7981300,371.82,377.87,375.139,382.49,384.5286667,397.1609167
5/30/06,378.28,381,371.45,371.94,4316000,371.94,378.622,375.087,383.639,384.4666667,397.4335833
5/26/06,384.55,385.88,380.03,381.35,3667000,381.35,378.424,375.513,384.987,384.5706667,397.7161667
5/25/06,379.08,383,372.31,382.99,8194600,382.99,376.158,374.791,386.8165,384.489,398.0190833
5/24/06,377.35,383.44,371.61,381.25,9553800,381.25,373.758,375.192,388.6685,384.1858333,398.27825
5/23/06,374.21,383.88,373.56,375.58,8983000,375.58,372.408,377.365,390.9045,383.8753333,398.4754167
5/22/06,367.85,373.03,365.25,370.95,8604400,370.95,371.552,380.687,393.4835,384.122,398.7084167
5/19/06,373.28,374.5,360.57,370.02,11398200,370.02,372.602,383.07,396.961,384.2295,399.1461667
5/18/06,378.78,381.81,370.71,370.99,5835000,370.99,373.424,385.498,400.315,384.3636667,399.6345
5/17/06,370.61,379.84,370.22,374.5,10643800,374.5,376.626,387.874,402.5155,384.272,400.06675
5/16/06,375.99,376.86,369.89,371.3,6491100,371.3,382.322,389.841,404.3155,384.1401667,400.4165
5/15/06,375.93,380.15,368.25,376.2,8590100,376.2,389.822,392.191,405.9625,384.0976667,400.7336667
5/12/06,383.54,384.87,373.55,374.13,10087600,374.13,393.538,394.461,407.4935,383.9353333,400.93375
5/11/06,403.42,404.71,384.98,387,8892800,387,397.572,398.842,408.895,383.4061667,401.1780833
5/10/06,408.31,411.71,401.86,402.98,6187200,402.98,399.122,402.145,409.9925,382.6781667,401.271
5/9/06,395.7,409,393.75,408.8,9140600,408.8,397.36,404.444,410.3265,381.7235,401.1861667
5/8/06,395.11,397.12,390.05,394.78,5118600,394.78,394.56,406.28,410.7055,380.9536667,401.0875833
5/5/06,397.6,400.68,391.78,394.3,6065000,394.3,395.384,410.852,411.2745,380.3535,401.0510833
5/4/06,395.03,398.87,392.21,394.75,4652000,394.75,400.112,415.132,412.1185,379.9331667,401.0244167
5/3/06,396.35,401.5,390.88,394.17,8072200,394.17,405.168,417.157,412.7805,379.486,400.8944167
5/2/06,401.08,402.49,388.4,394.8,13104300,394.8,411.528,418.79,413.289,379.3348333,400.8588333
5/1/06,418.47,419.44,398.55,398.9,10361200,398.9,418,419.734,413.034,379.114,400.86075
4/28/06,418.63,425.73,416.3,417.94,7421300,417.94,426.32,420.526,412.589,379.0663333,400.7901667
4/27/06,422.91,426.91,419.39,420.03,8337900,420.03,430.152,418.948,411.114,378.797,400.5235833
4/26/06,427.74,430.04,423.53,425.97,7277800,425.97,429.146,417.84,409.8615,379.0075,400.1873333
4/25/06,439.63,441.04,426,427.16,9569000,427.16,426.052,416.209,407.423,379.0216667,399.7990833
4/24/06,439.4,444.7,436.52,440.5,8836400,440.5,421.468,415.131,404.5495,379.1271667,399.3405833
4/21/06,448.9,450.72,436.17,437.1,22551300,437.1,414.732,411.697,400.8145,379.0233333,398.6545
4/20/06,411.01,416,408.2,415,12271500,415,407.744,409.105,396.054,378.955,397.9541667
4/19/06,412.57,413.64,406.73,410.5,6781700,410.5,406.534,408.404,392.315,379.4221667,397.4578333
4/18/06,407.93,409.83,401.5,404.24,8137600,404.24,406.366,407.788,388.786,379.7055,396.9279167
4/17/06,403.45,412.5,400.84,406.82,8259500,406.82,408.794,406.334,385.9835,379.6258333,396.4646667
4/13/06,408.63,409.76,400.5,402.16,6552900,402.16,408.662,404.652,382.632,380.1196667,395.907
4/12/06,409,411.33,405.19,408.95,6017000,408.95,410.466,403.28,379.4625,380.8321667,395.0823333
4/11/06,416.42,419.1,406.22,409.66,11107200,409.66,410.274,401.883,376.24,381.8015,394.2469167
4/10/06,407.08,417.17,405.25,416.38,9320100,416.38,409.21,398.637,373.315,382.7446667,393.3604167
4/7/06,412.41,412.85,404.02,406.16,7025900,406.16,403.874,393.968,369.349,383.5321667,392.43225
4/6/06,406.49,413.89,405.43,411.18,8598500,411.18,400.642,389.932,365.916,384.6233333,391.5154167
4/5/06,408.2,414.57,402.82,407.99,13410500,407.99,396.094,383.003,362.507,385.5996667,390.5675833
4/4/06,389.9,404.9,388.14,404.34,15715700,404.34,393.492,376.226,359.8015,386.5815,389.67575
4/3/06,389.53,392.47,387.93,389.7,8122700,389.7,388.064,369.784,357.807,387.6035,388.8570833
3/31/06,388.74,391.87,384.03,390,36521400,390,384.062,365.633,356.727,388.6291667,388.1983333
3/30/06,389.19,393.5,383.61,388.44,14711700,388.44,379.222,360.612,356.136,389.5498333,387.5565833
3/29/06,379.94,399,379.51,394.98,19027500,394.98,369.912,355.645,355.5365,390.3296667,386.9258333
