Date,Open,High,Low,Close,Volume,Adj Close
20090603,426,432.46,424,431.65,3532800,431.65
20090602,426.25,429.96,423.4,428.4,2623600,428.4
20090601,418.73,429.6,418.53,426.56,3322400,426.56
20090529,412.11,417.23,410.7,417.23,2648200,417.23
20090528,408.68,411.62,404.61,410.4,2668800,410.4
20090527,405.64,411.86,404.81,405.56,3034300,405.56
20090526,391.95,405,390,404.36,3104500,404.36
20090522,396.66,398.65,392,393.5,1718600,393.5
20090521,396.3,402.84,393.84,396.5,2719800,396.5
20090520,402.09,405.67,395,397.18,2284000,397.18
20090519,396.1,401.64,393,398.88,2837500,398.88
20090518,394.73,397.31,385.4,396.84,3351700,396.84
20090515,391.1,394.11,389.09,390,3008700,390
20090514,388.8,392.21,384.69,387.5,2937000,387.5
20090513,394.09,396.39,388.35,389.54,2842800,389.54
20090512,410.01,410.99,395.11,399.01,3790800,399.01
20090511,402.8,412,401.2,407.98,2559300,407.98
20090508,402.85,410.13,395,407.33,3865100,407.33
20090507,404.1,404.99,392.5,396.61,2999800,396.61
20090506,406.79,408.28,401,403.47,2632900,403.47
20090505,399.98,405,397.25,402.99,2400800,402.99
20090504,398.17,402.4,394.79,401.98,3203000,401.98
20090501,395.03,397.59,391.55,393.69,2427700,393.69
20090430,395.76,403.75,394.8,395.97,4355700,395.97
20090429,385.97,394.97,385.83,391.47,3610000,391.47
20090428,383.75,389.05,381.54,383.71,2943600,383.71
20090427,384.34,389.49,382.75,385.95,2290600,385.95
20090424,386.05,393.18,380.5,389.49,3385400,389.49
20090423,387.51,389.75,381.11,384.69,2609000,384.69
20090422,381.75,390,379.01,383.86,3501800,383.86
20090421,376.17,384.3,376.1,381.47,3695400,381.47
20090420,386.15,390.65,375.89,379.3,4428900,379.3
20090417,386.02,399.82,384.81,392.24,10730800,392.24
20090416,381.5,392.9,381.02,388.74,10185100,388.74
20090415,367.1,381.06,364.16,379.5,4930700,379.5
20090414,376.94,376.99,365.6,368.91,3428600,368.91
20090413,371.33,379.1,370.3,378.11,3050100,378.11
20090409,369.5,374.35,366.25,372.5,3382600,372.5
20090408,363.5,365,356.21,362,2765200,362
20090407,362.6,363.75,355.31,358.65,3680100,358.65
20090406,367,369.82,361.4,368.24,3280300,368.24
20090403,364.5,371.72,358,369.78,3789800,369.78
20090402,363.31,369.76,360.32,362.5,4488000,362.5
20090401,343.78,355.24,340.61,354.09,3301200,354.09
20090331,348.93,353.51,346.18,348.06,3655300,348.06
20090330,342.55,343.81,336.05,342.69,3094100,342.69
20090327,350,352,345.47,347.7,3322800,347.7
20090326,353.13,359.16,348.5,353.29,6003300,353.29
20090325,350.4,351.34,336.25,344.07,4336300,344.07
20090324,346.5,353.84,344,347.17,3820000,347.17
20090323,333.56,349.45,333.03,348.6,4271500,348.6
20090320,330.3,332.99,326.34,330.16,4737900,330.16
20090319,331.68,336,327.38,329.94,4111200,329.94
20090318,334.81,340,328.05,333.1,5012200,333.1
20090317,320.18,335.34,319.09,335.34,4712500,335.34
20090316,325.99,329.73,318.59,319.69,4946800,319.69
20090313,326.1,327.46,319.03,324.42,3906400,324.42
20090312,317.54,325,313.65,323.53,5024100,323.53
20090311,310.1,320,305.71,317.91,5923600,317.91
20090310,298.25,310.5,294.25,308.17,6730200,308.17
20090309,299.98,306.57,289.45,290.89,6471300,290.89
20090306,307.22,310.19,294.25,308.57,7234200,308.57
20090305,316.48,319.08,302.64,305.64,6529900,305.64
20090304,323.16,329,315.38,318.92,7818400,318.92
20090303,330.07,333.69,322.35,325.48,6524800,325.48
20090302,333.33,340.7,326,327.16,5788500,327.16
20090227,332.95,343.82,331.11,337.99,5420000,337.99
20090226,345.96,352.49,337.16,337.18,5605600,337.18
20090225,342.15,352.3,338.92,341.64,6439100,341.64
20090224,331.02,349.62,330.89,345.45,6095900,345.45
20090223,347,349.8,329.55,330.06,5221100,330.06
20090220,338.05,348.92,335,346.45,6217100,346.45
20090219,357.47,359.8,341.41,342.64,4988700,342.64
20090218,347.24,353.38,340.52,353.11,6024500,353.11
20090217,346.51,347.09,339.69,342.66,5680400,342.66
20090213,362.19,362.99,355.23,357.68,4146700,357.68
20090212,353.16,363.62,351.48,363.05,5550300,363.05
20090211,358.95,365,353,358.04,5231600,358.04
20090210,375.98,377.5,357.89,358.51,7103700,358.51
20090209,371.28,381,367.3,378.77,4977300,378.77
20090206,356.46,373.81,355.44,371.28,7038100,371.28
20090205,340.91,355.38,337,353.72,7264400,353.72
20090204,340.07,354.44,339.17,343,6817400,343
20090203,342.57,343,333.83,340.45,6556500,340.45
20090202,334.29,345,332,340.57,5206900,340.57
20090130,344.69,348.8,336,338.53,4672000,338.53
20090129,344.54,345.05,340.11,343.32,7283800,343.32
20090128,337.98,352.33,336.31,348.67,7691400,348.67
20090127,326.45,333.87,324.27,331.48,4927300,331.48
20090126,324.85,328,320.56,323.87,4610700,323.87
20090123,309.27,331.96,304.22,324.7,10732800,324.7
20090122,298.04,309.35,295.15,306.5,8267000,306.5
20090121,288.35,303.5,288.35,303.08,4924500,303.08
20090120,299.14,299.5,282.75,282.75,5048200,282.75
20090116,305.02,308.25,295.7,299.67,5224400,299.67
20090115,297.57,303.58,286.79,298.99,5934500,298.99
20090114,310,313.8,297.75,300.97,5467900,300.97
20090113,311.77,320.6,310.39,314.32,4432500,314.32
20090112,316.31,318.95,310.23,312.69,3304300,312.69
20090109,327.5,327.5,313.4,315.07,4340500,315.07
20090108,318.28,325.19,317.34,325.19,3600700,325.19
20090107,328.32,330.91,318.75,322.01,4494500,322.01
20090106,332.98,340.8,326.39,334.06,6425200,334.06
20090105,321,331.24,315,328.05,4889000,328.05
20090102,308.6,321.82,305.5,321.32,3610500,321.32
20081231,304.2,311,302.61,307.65,2886800,307.65
20081230,300.8,306.81,298.71,303.11,3843500,303.11
20081229,300.22,301.38,291.58,297.42,3701900,297.42
20081226,304.07,305.26,298.31,300.36,1959100,300.36
20081224,301.48,306.34,298.38,302.95,1921500,302.95
20081223,300.43,303.31,296.67,298.02,3777700,298.02
20081222,308.56,309.5,290.63,297.11,3917600,297.11
20081219,310.99,317.79,309,310.17,5612600,310.17
20081218,316.7,320.35,309.11,310.28,4763500,310.28
20081217,318.64,322.13,312.42,315.24,5789700,315.24
20081216,314.52,329.5,311.27,325.28,7059600,325.28
20081215,314.01,318.49,305.11,310.67,6737900,310.67
20081212,295.71,316.47,294,315.76,5722100,315.76
20081211,304.17,312.88,297.8,300.22,6179200,300.22
20081210,309.24,314.9,304.51,308.82,5237000,308.82
20081209,297.69,318,297.01,305.97,6889900,305.97
20081208,289.99,309.44,282,302.11,8144300,302.11
20081205,271.02,284.24,264.02,283.99,6521200,283.99
20081204,276.53,283.49,268.77,274.34,4886600,274.34
20081203,269.85,281.36,265.34,279.43,5904800,279.43
20081202,269.73,277.78,262.58,275.11,5839700,275.11
20081201,286.68,287.38,265.98,265.99,5711200,265.99
20081128,290.58,296.45,288.28,292.96,2565500,292.96
20081126,280.28,295.46,276.2,292.09,6356600,292.09
20081125,268.68,286.66,267.32,282.05,10771200,282.05
20081124,269.26,269.95,249.01,257.44,10054700,257.44
20081121,262.51,269.37,247.3,262.43,10244500,262.43
20081120,274.89,282.94,259.04,259.56,9779400,259.56
20081119,295.39,300.19,278.58,280.18,7834600,280.18
20081118,301.57,303.73,285.35,297.42,8346100,297.42
20081117,303,310.16,297.95,300.12,7543800,300.12
20081114,303.25,324.99,302.56,310.02,9517100,310.02
20081113,291.77,313,280,312.08,13234700,312.08
20081112,302.05,312.49,287.76,291,10051100,291
20081111,308.69,316.3,300.52,311.46,10146600,311.46
20081110,328,329.44,309.47,318.78,8080100,318.78
20081107,333.12,341.15,325.33,331.14,4681300,331.14
20081106,339.97,344.42,325.81,331.22,8574800,331.22
20081105,362.15,368.88,341.31,342.24,6946500,342.24
20081104,353.44,372.36,345.5,366.94,7349900,366.94
20081103,357.58,362.99,341.43,346.49,5954500,346.49
20081031,356.16,371.96,354.27,359.36,7423300,359.36
20081030,368.46,372,358.37,359.69,7988900,359.69
20081029,365.79,371,352.37,358,9756600,358
20081028,339.05,369.31,328.51,368.75,8105400,368.75
20081027,334.81,343,325.6,329.49,6200700,329.49
20081024,326.47,350.47,324.74,339.29,7359000,339.29
20081023,353.65,358,337.99,352.32,6478900,352.32
20081022,356.99,369.69,344,355.67,6560000,355.67
20081021,372.39,383.78,362,362.75,5782000,362.75
20081020,379.75,380.98,359.59,379.32,6753400,379.32
20081017,378.96,386,363.55,372.54,14249200,372.54
20081016,332.76,356.5,309.44,353.02,16239700,353.02
20081015,354.65,359,338.83,339.17,6721400,339.17
20081014,393.53,394.5,357,362.71,7784800,362.71
20081013,355.79,381.95,345.75,381.02,8905500,381.02
20081010,313.16,341.89,310.3,332,10597800,332
20081009,344.52,348.57,321.67,328.98,8075000,328.98
20081008,330.16,358.99,326.11,338.11,11826400,338.11
20081007,373.33,374.98,345.37,346.01,11054400,346.01
20081006,373.98,375.99,357.16,371.21,11220600,371.21
20081003,397.35,412.5,383.07,386.91,7992900,386.91
20081002,409.79,409.98,386,390.49,5984900,390.49
20081001,411.15,416.98,403.1,411.72,6234800,411.72
20080930,395.98,425.08,392.32,400.52,3086300,400.52
20080929,419.51,423.51,380.71,381,10762900,381
20080926,428,437.16,421.03,431.04,5292500,431.04
20080925,438.84,450,435.98,439.6,5020300,439.6
20080924,430.34,445,430.11,435.11,4242000,435.11
20080923,433.25,440.79,425.72,429.27,5204200,429.27
20080922,454.13,454.13,429,430.14,4407300,430.14
20080919,461,462.07,443.28,449.15,10006000,449.15
20080918,422.64,439.18,410.5,439.08,8589400,439.08
20080917,438.48,439.14,413.44,414.49,9126900,414.49
20080916,425.96,449.28,425.49,442.93,6990700,442.93
20080915,424,441.97,423.71,433.86,6567400,433.86
20080912,430.21,441.99,429,437.66,6028000,437.66
20080911,408.35,435.09,406.38,433.75,6471400,433.75
20080910,424.47,424.48,409.68,414.16,6226800,414.16
20080909,423.17,432.38,415,418.66,7229600,418.66
20080908,452.02,452.94,417.55,419.95,9017900,419.95
20080905,445.49,452.46,440.08,444.25,4534300,444.25
20080904,460,463.24,449.4,450.26,4848500,450.26
20080903,468.73,474.29,459.58,464.41,4314600,464.41
20080902,476.77,482.18,461.42,465.25,6111500,465.25
20080829,469.75,471.01,462.33,463.29,3848200,463.29
20080828,472.49,476.45,470.33,473.78,3029700,473.78
20080827,473.73,474.83,464.84,468.58,4387100,468.58
20080826,483.46,483.46,470.59,474.16,3308200,474.16
20080825,486.11,497,481.5,483.01,2014300,483.01
20080822,491.5,494.88,489.48,490.59,2297200,490.59
20080821,482.92,489.9,479.27,486.53,3514100,486.53
20080820,494.72,496.69,482.57,485,3982100,485
20080819,490.43,498.28,486.63,490.5,3046500,490.5
20080818,509.84,510,495.51,498.3,3333900,498.3
20080815,506.99,510.66,505.5,510.15,3545700,510.15
20080814,497.7,507.61,496.29,505.49,2918600,505.49
20080813,501.6,503.54,493.88,500.03,3625500,500.03
20080812,502,506.13,498,502.61,2755700,502.61
20080811,492.47,508.88,491.78,500.84,4239300,500.84
20080808,480.15,495.75,475.69,495.01,3739300,495.01
20080807,482,484,476.41,479.12,2773800,479.12
20080806,478.37,489.77,472.51,486.34,3375800,486.34
20080805,467.59,480.08,466.33,479.85,3584500,479.85
20080804,468.12,473.01,461.9,463,2487000,463
20080801,472.51,473.22,462.5,467.86,3007900,467.86
20080731,474.56,480.89,471.44,473.75,2865100,473.75
20080730,485.5,486.02,472.81,482.7,3490700,482.7
20080729,479.3,487.26,478,483.11,2802800,483.11
20080728,492.09,492.09,475.13,477.12,3160000,477.12
20080725,486.49,493.13,481.5,491.98,3183500,491.98
20080724,496.7,496.87,475.62,475.62,3540900,475.62
20080723,481.61,497.23,478.1,489.22,4894100,489.22
20080722,466.72,480.25,465.6,477.11,4691500,477.11
20080721,480.88,484.09,465.7,468.8,5901500,468.8
20080718,498.35,498.98,478.19,481.32,11292400,481.32
20080717,534.16,537.05,524.5,533.44,8787400,533.44
20080716,514.04,536.5,510.6,535.6,4742200,535.6
20080715,516.28,527.5,501.1,516.09,6071000,516.09
20080714,539,540.06,515.45,521.62,4424800,521.62
20080711,536.5,539.5,519.43,533.8,4981400,533.8
20080710,545,549.5,530.72,540.57,4331700,540.57
20080709,550.76,555.68,540.73,541.55,4154000,541.55
20080708,545.99,555.19,540,554.53,4932400,554.53
20080707,542.3,549,535.6,543.91,4255200,543.91
20080703,530.88,539.23,527.5,537,2400500,537
20080702,536.51,540.38,526.06,527.04,4223000,527.04
20080701,519.58,536.72,517,534.73,4959900,534.73
20080630,532.47,538,523.06,526.42,3765300,526.42
20080627,527.68,530,515.09,528.07,5447500,528.07
20080626,544.1,544.93,528.26,528.82,5659500,528.82
20080625,544.97,557.8,543.67,551,4122200,551
20080624,545.14,551.19,535.1,542.3,4672600,542.3
20080623,545.36,553.15,542.02,545.21,3635900,545.21
20080620,556.98,556.98,544.51,546.43,5983100,546.43
20080619,555.35,563.78,550.81,560.2,5683100,560.2
20080618,564.51,568.99,559.16,562.38,3381200,562.38
20080617,576.35,578.07,568.38,569.46,3462900,569.46
20080616,566.5,579.1,566.5,572.81,3542800,572.81
20080613,561.49,575.7,561.34,571.51,6184400,571.51
20080612,548.76,558,546.88,552.95,5491600,552.95
20080611,556.24,557.34,544.46,545.2,3812900,545.2
20080610,549.56,558.82,546.78,554.17,3657400,554.17
20080609,568.06,570,545.4,557.87,5288300,557.87
20080606,579.75,580.72,567,567,4734500,567
20080605,577.08,588.04,576.21,586.3,3916700,586.3
20080604,565.33,578,564.55,572.22,3363200,572.22
20080603,576.5,580.5,560.61,567.3,4305300,567.3
20080602,582.5,583.89,571.27,575,3674200,575
20080530,583.47,589.92,581.3,585.8,3225200,585.8
20080529,574.79,585.88,573.2,583,4845000,583
20080528,567.94,571.49,561.1,568.24,4050400,568.24
20080527,544.96,562.6,543.85,560.9,3865500,560.9
20080523,546.96,553,537.81,544.62,4431500,544.62
20080522,551.95,554.21,540.25,549.46,5076300,549.46
20080521,578.52,581.41,547.89,549.99,6468100,549.99
20080520,574.63,582.48,572.91,578.6,3313600,578.6
20080519,578.55,588.88,573.52,577.52,5604500,577.52
20080516,581.43,584.68,578.32,580.07,4274100,580.07
20080515,579,582.95,575.61,581,4342700,581
20080514,586.49,591.19,575.25,576.3,4375800,576.3
20080513,586.23,587.95,578.55,583,5163500,583
20080512,574.75,586.75,568.91,584.94,4863900,584.94
20080509,579,585,571.3,573.2,4484900,573.2
20080508,586.2,589.3,578.91,583.01,5122900,583.01
20080507,590.27,599.49,576.43,579,6613000,579
20080506,591,592,583,586.36,4629300,586.36
20080505,598.86,599,587.13,594.9,6281000,594.9
20080502,598.49,602.45,579.3,581.29,6998800,581.29
20080501,578.31,594.93,576.97,593.08,6602800,593.08
20080430,562.21,584.86,558.47,574.29,7903000,574.29
20080429,550.83,563.4,550.01,558.47,4346000,558.47
20080428,545.88,556.81,539,552.12,4008600,552.12
20080425,549.02,553,542.73,544.06,4164400,544.06
20080424,551.29,554.49,540.02,543.04,4135100,543.04
20080423,557.94,559.31,540.95,546.49,4921500,546.49
20080422,537.57,560.83,537.56,555,7938500,555
20080421,539.39,542.59,530.29,537.79,7439700,537.79
20080418,535.21,547.7,524.77,539.41,18235600,539.41
20080417,455.63,459.37,446.52,449.54,13353000,449.54
20080416,444.4,458.28,441,455.03,7630700,455.03
20080415,458.13,459.72,443.72,446.84,4577600,446.84
20080414,457.16,457.45,450.15,451.66,3842600,451.66
20080411,464.07,467.26,455.01,457.45,4169700,457.45
20080410,464.96,473.86,461.85,469.08,5072400,469.08
20080409,469.13,472,457.54,464.19,6048100,464.19
20080408,473.04,474.14,462.01,467.81,4547000,467.81
20080407,477.03,485.44,473.53,476.82,5943500,476.82
20080404,457.01,477.83,456.2,471.09,5897200,471.09
20080403,461.73,463.29,448.13,455.12,6778400,455.12
20080402,469.9,475.74,460.39,465.7,5999000,465.7
20080401,447.74,466.5,446.87,465.71,6093100,465.71
20080331,435.64,442.69,432.01,440.47,4446400,440.47
20080328,447.46,453.57,434.31,438.08,4376200,438.08
20080327,446,448.61,440.49,444.08,5832200,444.08
20080326,452.59,462.87,449.29,458.19,5225700,458.19
20080325,457.46,457.47,446,450.78,5831600,450.78
20080324,438.43,465.78,437.72,460.56,6763500,460.56
20080320,427.32,435.7,417.5,433.55,9913400,433.55
20080319,441.11,447.5,431.67,432,6179000,432
20080318,428.98,440.84,425.53,439.16,7237200,439.16
20080317,427.99,433.71,412.11,419.87,7888200,419.87
20080314,442.98,449.34,430.62,437.92,6574400,437.92
20080313,432.67,446.98,428.78,443.01,7726600,443.01
20080312,440.01,447.88,438.07,440.18,6651900,440.18
20080311,425.26,440.15,424.65,439.84,8826900,439.84
20080310,428.83,431,413.04,413.62,7987600,413.62
20080307,428.88,440,426.24,433.35,8071800,433.35
20080306,447.69,453.3,431.18,432.7,7470100,432.7
20080305,445.25,454.17,444,447.7,7436600,447.7
20080304,450.95,453.36,435.78,444.6,13621700,444.6
20080303,471.51,472.72,450.11,457.02,7554500,457.02
20080229,471.87,479.74,464.65,471.18,9425400,471.18
20080228,470.5,479.09,467.36,475.39,6586900,475.39
20080227,460.13,475.49,459.64,472.86,10121900,472.86
20080226,461.2,466.47,446.85,464.19,23287300,464.19
20080225,505.95,506.5,485.74,486.44,8372800,486.44
20080222,502.06,509,497.55,507.8,5515900,507.8
20080221,512.85,513.21,499.5,502.86,5677800,502.86
20080220,503.51,511.01,498.82,509,6662200,509
20080219,534.94,535.06,506.5,508.95,6350400,508.95
